clean_text,sentimen
akhirnya bikin thread tragedi tanjung priuk paling gua takutin terulang pengesahan ruu tni,0
salah rakyat mana mungkin kan salah wakil presiden lala lolo salah presiden salah kepala babi bangkai tikus pager laut video ai ruu tni,0
ancaman asing dibilang prabowo ternyata beneran sorry for doubting you wowo but not sorry for your ruu tni,0
perubahan uu tni disetujui bersama dpr presiden bertentangan dgn prinsip hukum ham merupakan bagian kejahatan legislasi serius membunuh demokrasi indonesia pembahasan ruu tni terindikasi penyelewengan legislasi membenamkan demokrasi tolak,1
kak cepet banget kayak pengesahan ruu tni,0
brrti literasi lu bodoh goblokga bahas ruu tni u tba bawa kesono goblok berarti otak u usah sruh orng pahami konteks u kalo u ngerti konteks dri awal,0
ruu tni bantu tni siap hadapi tantangan global butuh,1
bilang ruu tni demokratis emang kalian ikut rapat dpr punya wakil sana,1
ruu tni bukan buat balik orba buat masa depan lebih aman jangan takut,1
ruu tni bantu tni lebih fleksibel biar kaku sama aturan lama butuh inovasi,1
bilang ruu tni ngerusak investasi emang investor takut sama tni justru butuh stabilitas,0
ruu tni bantu tni lebih aktif era modern langkah maju bukan mundur,1
tni udah terbukti loyal sama negara masa raguin garagara ruu,1
ruu tni udah dibahas dpr masa percaya sama wakil sabar dulu dong,0
bilang ruu tni transparan emang semua diumbar kan rahasia negara,0
ruu tni bantu tni adaptif sama tantangan global butuh biar ketinggalan,1
ruu tni udah disetujui presiden prabowo berarti udah dipikirkan matengmateng percaya,1
bilang ruu tni ngerusak demokrasi sabar dulu buat keamanan bukan buat balik orba,0
ruu tni bantu tni lebih aktif era modern langkah maju bukan mundur dukungruutni,1
ruu tni bantu tni lebih fleksibel biar kaku sama aturan lama butuh inovasi dukungruutni,1
ruu tni bantu tni lebih siap hadapi tantangan global butuh dukungruutni,1
bilang ruu tni demokratis emangnya kalian tau prosesnya percaya sama dpr dukungruutni,1
ruu tni bantu tni lebih relevan sama kebutuhan zaman jangan anti perubahan dong dukungruutni,1
bilang ruu tni bahaya kasih data konkrit dong jangan cuma takut doang,0
bilang ruu tni transparan emang semua diumbar rahasia negara,0
ruu tni udah dibahas mateng sama pemerintah masa percaya sabar dulu dong,0
bilang ruu tni demokratis emang tau prosesnya percaya sama dpr,1
ruu tni bukan buat ngerusak demokrasi bikin negara lebih kuat chill,0
tetap fokus ruu tni sengaja framing biar fokus teralihkan,1
bilang ruu tni bahaya kasih data konkrit dong jangan cuma takuttakut doang,0
ruu tni udah disetujui presiden berarti udah dipikirkan mateng percaya,1
ruu tni bantu tni siap hadapi ancaman modern kayak cyber war,1
tni udah terbukti loyal sama negara masa raguin garagara ruu,1
ruu tni indonesia lebih aman fakta revisiuutni ruutni dukungruutni,1
ruu tni udah disetujui presiden prabowo berarti udah dipikirkan matengmateng percaya,1
bilang ruu tni ngerusak demokrasi sabar dulu buat keamanan bukan buat balik orba,0
ruu tni bantu tni lebih relevan sama kebutuhan zaman jangan anti perubahan dong dukungruutni,1
menentang ruu tni bukan berarti meminta ayahnya buat berhenti kerja kan gue kurang mencerna apa gimana dah,0
ruu tni keamanan bukan dwifungsi fakta revisiuutni ruutni dukungruutni,1
perlu terprovokas atas isuisu beredar tetap dukung ruu tni keamanan kedaulatan negara fakta revisiuutni ruutni dukungruutni,1
bapak bapak ruu tni ruu polrinya dicabut pak berbicara nada santun membungkuk derajat cabutruutni cabutruupolri supremasisipil,1
ruu bantu tni lebih siap hadapi tantangan global butuh dukungruutni,1
ruu bantu tni lebih relevan sama kebutuhan zaman jangan anti perubahan dong dukungruukejaksaan,1
ruu bantu tni lebih siap hadapi ancaman modern kayak cyber war gitu dukungruupolri,1
ruu bantu tni lebih fleksibel biar kaku sama aturan lama butuh inovasi dukungruutni,1
bilang ruu tni ngerusak iklim investasi emangnya investor takut sama tni justru butuh stabilitas dukungruupolri,0
bilang ruu tni demokratis emangnya kalian tau prosesnya percaya sama dpr dukungruutni,1
draf ruu tni,1
ruu tni bukan buat balik orba buat masa depan lebih aman jangan takut dukungruutni,1
ruu tni udah dibahas sama dpr pemerintah masa percaya sama sabar dulu dong dukungruutni,1
ruu polri ruu tni amp ruu kejaksaan,1
apa benar bang jadi provokator menolak ruu tni beri penjelasan data sumber valid tak dibantah warganet tercerahkan,0
gerak lebih cepat rapat ruu tni kalau gitu hehe,1
bahagian ditunggu kader pdip ketuk palu ruu tni disahkan selamat datang junta militer,1
ruu tni mengambil hakhak masyarakat membuat dwifungsi tugas perlu terprovokas atas isuisu beredar tetap dukung ruu tni keamanan kedaulatan negara fakta revisiuutni ruutni dukungruutni,1
baru kmrn tanya apa dampak ruu tni utk masyarakat desa,1
kasi video buat tanya apa dampak ruu tni pedesaan,1
kalo berita bikin lu mikir soal ruu tni gue udah gatau apa,0
apa nintendo penting nasionalis kayak bocah main game penting mbg ruu tni ruu polri glorifikasi ai,1
langsung mendukung ruu tni mah halus cara mainnya dimulai asn dlu baru lanjut sipil gpp lah asal geng motorpungli bumi pasundan babat habis tinggal tunggu resultnya tahun,0
prabowo jauh harapan dukung ruu tni kalo perlu balikin coklat dibawah tni sipil malah cetak rekor korupsi nkri udah mah korup aman terserah kalian benci orba buat kehidupan pling aman adlh era soeharto supremasi sipil cmn kue kekuasaan,0
seatiny vs kq amp ateez seatiny vs intertiny seatiny vs non atiny inatiny vs ruu tni kalian semua kuat banget,1
ngene ruu tni disahno dikongkon meneng ae isok kejadian karo sanak saudaramu seng wedok cok,1
assalamualaikum warga negara indonesia wni taat membayar pajak membeli bertanya beberapa berikut pemerintah membungkam rakyat padahal rakyat membayar kalian ruu tni disahkan terburuburu,1
tugas nya banyak ngawal ruu polri sedang dibahas menyusul ruu tni,1
pengesahan ruu tni membuat indonesia mengalami kemunduran demokrasi brutal bayang² otoritarianisme ala orba mana militer bukan hnya memiliki senjata kendali politik ancaman nyata thdp supremasi sipil tlh diperjuangkan sejak reformasi,0
bukan ngejilat pemerintah alasan spesifik kaum feminis tetiba jadi horror ngeliat ruu tni bukan takut penyalahgunaan kekuasaan no no no bukan gerakan feminis mungkin subur kalau backingan,0
udah spoiler sejelas kalo dukung ruu tni bloon banget si,0
kasih liat bukti beliau kritis ruu tni nanya serius batalkanruutni supremasisipil,1
emang ruu tni salah cuman aku gamau komen dulu pemicu kalimatmu entah nyakitin sebagainya perasaan papamu ruu tni emang soal negara orang tua tetep surga km jaga terus kayaknya masalah personal lebih baik km simpan,0
indonesia fokus bikin ruu tnimakan gratisfokus piala duniaemang lainnya fokus,1
negara belajar indonesia bagaimana caranya seorang pemimpin negara setenang tengah teriakan mahasiswa menuntut dibatalkannya ruu tni bagaimana caranya menghilangkan hati nurani pemimpin ditengah rakyat berlumuran darah,0
ci jess siapa taunya ferry cabut lawan ruu tni,0
ngerti urgensi penolakan ruu tni kak,0
iya soalnya barengan ama ruu tni sama mamber svt berangkat wamil hello mgb freshy mygoldenbloodep,1
gak nyangka kalo kontribusiku society ngejelasin pentingnya belajar sejarah seengganya biar belajar sadar betapa beresikonya ruu tni rakyat terutama perempuan,1
tmbahan dah berita video diatas kejadian lalu sbelum ruu tni jadi jangan bodoh klo nerima berita tolol,0
bukti kuat demo menolak ruu tni pengalihan isu adili jokowi protes fokus kekhawatiran perluasan peran militer pemerintahan sipil bukan melindungi jokowi meski spekulasi media sosial analisis utama menunjukkan demo didorong,1
aneh banget kalo gara g setuju sama ruu tni sampe g dinafkahi,0
benarkah isu demo menolak ruu tni pengalihan isu adili jokowi,1
lu nolak ruu tni kalo sama bapak sndri mendingan ngalah jgan paksain pendapatmu ortu jgan smpe merusak hubunganmu sama ortu orgtua tu dikerasin bpakku dlu jokower banget smpe bersitegang klo nasehatin akhirnya aq ngalah mw ribut eh lama sadar sndri,0
pernah melakukan pelecehan seksual bukan zionis bukan pendukung gemoy menolak ruu tni amp polri,1
lah bang klo logikanya gitu sama dong ngapain ngatain kucing pdhl naikin hastag ruu tni iya,0
banyak berharap bahas ranah politik ijazah pak jokowi ruu tni sejujurnya tau diri ahli diranah khawatir diajak debat malah kalah mencederai orang ahli dibidang tersebut jadi tau diri penting,1
sebuah spoiler ruu tni jadi uu beneran,1
ruu tni kesejahteraan pimpinan,1
koplak malah upload kucing liput noh demooo tolak ruu tni tolol,0
tolak ruu tni cabutuutni tolakruupolri supremasisipil,1
pagi sarapan siangnya bertani sore pulang perut kenyang ayo ramaikan tolak ruu tni rakyat menang hatipun senang cabutruutni tolakruutni tolakdwifungsiabri tolakruupolri tolakruukejaksaan tolakruukuhap peringatandarurat indonesiagelap,1
sumpah tak titeni sopo ae seng silent majority peduli blas ambek ruu tni polri ai stop jdi orang gak kritis,0
ruu tni dikaji tak rugi negeri jangan rakyat kecewa hati hukum etika tetap dihormati cabutruutni tolakruutni tolakdwifungsiabri tolakruupolri tolakruukejaksaan tolakruukuhap peringatandarurat indonesiagelap,1
ruu tni,1
economi negeri hancur balau ditambah kebijakannya negara luar negeri kebijakannya jelas ntah ruu tni allah lindungi semua rakyat indonesia,0
indonesia gelap tolak ruu tni cabutuutni tolakruupolri supremasisipil,1
lawan tolak ruu tni cabutuutni tolakruupolri supremasisipil,1
tumbang gara ngekritik ruu tni,0
kalo sedang memperbaiki keadaan disebut ruu tni serius nanya soalnya nyampe otak aku,0
gw tdi malem banget jalan sama temen mbakku gak paham soal efeknya ruu tni jancok pgn kujelaskan detail bru kenal menyesal menahan,0
oalah pantes ternyata pendukung ruu tni ruu polri,0
najwa shihab jurnalis dikenal ketajamannya mengkritisi isuisu sosial politik belakangan menjadi sorotan publik pertanyaan mana najwa shihab ramai diperbincangkan media sosial terutama isuisu besar ruu tni kasus,1
dih goblok nya jadiopm dri zman sbelum ruu tni u sangkut pautin tolol,0
orang gilaaaaa tolak ruu tni batalkanruutni supremasisipil,0
apa hubungannyaaaaaaa kyknya ruu tni malah peraturan nyunat gajithr deh nih thr aku sbg asn umbi kena efisiensi,0
emng brutal mreka kebiadaban ny lebih parah dri anjing ruu tni disahkan nmbah brutal mreka mirip orde baru orde lama zman soekarno,0
mudik lebaran kumpul sama sodara parcok sama parjo seketika awkward gara ruu tni,1
waspada ruu pilkada menggolkan pilkada langsung berhasil menggagalkan upaya kubu prabowo tni masuk semua kementerian lembaga satu sdng diperjuangkan mba puan pdip menggagalkan upaya kubu prabowo pilkada langsung ruu tni baleg,1
sender tabah yaa spertinya ayahmu butuh pengertian lebih banyak coba beberapa kali bahas ruu tni yaa dri sudut pandang sbagai awam sbagai kluarga tni smoga bsa open minded,1
perlu berfikir berlebihan ruu tni melalui mekanisme pembentukan uu amp memenuhi asas legalitas uu tni tetap melarang prajurit tni berbisnis amp berpolitik praktis berfikir luas amp membaca draf uu tni disebarluaskan,1
negara macam ape sih enih tolak ruu tni batalkanruutni supremasisipil,0
padahal ge tinggal laporan bjir kan lu udah buktinya klo cuma share kaya gini mah gak kelar gak pergerakan bjir asli dah ribet banget klo lu cuma share gini doang mah namanya kompor doang udah pusing maslah ruu tni ge ngurusin ijazah ae,0
samasama tau ss nya crop secuil sendernya bahas soal substansi ruu tni apa terlalu panas jadi merembet kesatuannya ayahnya ambil keputusan diatas cuma ketikan ayahnya mskipun dibesarkan gaya militer nampaknya soft spoken,1
lambat laun masyarakat merasakan dampaknya kalau ekonomi makin merosot meskipun masyarakat dukung ruu tni dibayar sejumlah uang tetep mengobati masalah utamanya krisis ekonomi ibarat bom waktu tinggal tunggu meledaknya,0
ari bapak budek atawa kumaha bandung demo penolakan ruu tni pak ieu kalah kerja sama jeung tni berbagai sektor bapak teh ngadangu kana aspirasi masyarakat teu,1
orang gampang dibodohin sih bang liat kan demonstran ruu tni kemarin pro ditanya alasannya cuman senyamsenyum nah masalahnya literasi minim pendidkan rendah ekonomi sulit gampang diperdaya mayoritas,0
aliansi masyarakat nusantara papua barat daya dukung pengesahan ruu tni,1
gen z kan baru lahir sekarang tweet pertama paling anak kuliahan kayaknya anti ruu tni melihat brimob stasiun kuliahan usianya mungkin tahun belasan tahun mudikke stasiun mudiklihat berita tv tahu lah,0
ruu tni mempertahankan melindungi memelihara keutuhan kedaulatan negara,1
ruu tni mempertahankan melindungi memelihara keutuhan kedaulatan negara,1
awokwokwk makanya udah paling benar ib hrs diem bae soal demo ruu tni soalnya setan ama setan ribut berantem,0
mbak keknya kamu jelasin secada runut diskusikan sama ortu kamu menolak biar paham kalau ruu justru bahaya tni sendiri jadi bukan berarti menolak ruu tni membenci tni justru penolakan mencegah problem internal tni,0
padahal opsi kasih anak istrinya usaha sampingan mulai mandiri gaji tni bukan berarti haram halal gajinya ruu tni nya haram,1
imbalan pngesahan ruu tni,1
lah selama gaada ruu tni emg kaga dikasi gaji zolim banget najis,0
kek nya lu perlu sober dulu sih baru komen nolak ruu tni bukan anak abah penyembah anies orangorang paham supermasi sipil lu zh buzzer mending balik sma deh biar belajar ppkn sama sejarah,0
media pemujaan berlebihan sekarang teriak ruu tni polri dibikin rakyat teriak diem bansos waktunya rakyat sama media kerjasama gak sih,0
gue tau uda rubah anggaran dasar pas rame² demo ruu tni,1
day tiga cabut gigi gigi bosok kena la dicabut ruu polri uu tni dicabut cabutuutni tolakruupolri,1
wkwkwk gue baru sadar bikin igs ttg parjo pas ruu tni kemaren ternyata gue punya mutual parjo kating gue pas kuliah biarin dahh,1
lucunya mahasiswa kemarin demo dgn tegar indonesia gelap ruu tninga demo mahasiswa ijazah palsu why,0
pantesan keperawatan penjilat kacang ijo kang culik pendukung ruu tni jelas sihhh,0
nah kan anjing gampang banget dialihin disetir rakyat kontol mending belain kucing naikin dah tu hashtag ruu tni buzzer seneng liat kelakuan lu cat lovers kontol,0
sri mul rapat ruu tni hotel mewah masalah mengingat pentingnya ruu tsb disahkan gedung dpr representatif digunakan utk rapat,1
halah otak gak dipake waktu ngesahin ruu tni masa mau berharap sekecil hijab gausahlah kasih standar tinggi,0
sampe lupa wkwk saking sibuknya demo ruu tni sama demo solocon sea,1
setuju ruu tni berarti setuju keberadaan tni nkri premis sih diulas ruu tni bapaknya tetep nafkahin keluarga kan,1
sama kritik bapaknya sendiri tni sdg ruu tni merugikan anaknya,0
danantara udah sering sebutkan kampanye namanya bukan danantara pas kampanye ruu tni udah dibuat sejak jaman presiden sebelumnya lu kurang informasi lu udah penyakit hati berkedok kritis,0
dude semua tindakan kritik dipost media sosisal perbincangan lewat mulut mulut rasa cukup dukungan tindakan pembuatan ruu tni menolak mengkritik lewat perbincangan nongkrong,0
pemerintah bikin akat aman kok sampe dicolong warga bikin pengamanan berlapis ruu tni disahkan buat ngamanin alat esensial gini,0
tolak ruu tni tolakrevisiuutni cabutuutni supremasisipil,1
ruu tni membawa reformasi positif militer,1
pantas bersuara menolak ruu tni ckckckckck,0
ruu tni langkah strategis memperkuat pertahanan indonesia,1
min mohon tanggapan adanya tuduhan bhw demo mahasiswa cabut ruu tni merupakan upaya pengalihan isu tuntutan adili jokowi lihat twit said didu,1
omku loreng doi untungnya waras lebaran selalu ngumpul kmrn gada nyenggol soal ruu tni keknya gamau berpendapat banyak krna tau klo bawahan kek pling dpt manfaatnya keknya nyesel jd tni,0
